workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate,545085,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,2.976,1.92,0.079671,0.0,0.832153,0.0,24064.0,0.0,1.652542,89.918721,7.99875,8.31847,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545086,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(2, 1, 1)","(128, 1, 1)",profiled,3.008,1.95,0.032785,0.0,0.678396,0.0,19840.0,0.0,11.682339,85.299026,15.592326,8.296958,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545087,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.2,2.37,5.693381,0.0,0.348589,0.0,10880.0,0.0,0.671802,89.828468,8.833444,76.354103,100.0,1.33,39.0,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,545088,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,3.072,1.82,0.078788,0.0,0.811464,0.0,24064.0,0.0,1.607233,91.345397,7.552365,8.319095,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545089,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.017769,0.0,0.836789,0.0,14463.999999999998,0.0,1.064091,83.854521,39.587629,8.260846,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545090,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(1, 1, 1)","(128, 1, 1)",profiled,2.496,1.47,0.014236,0.0,0.864476,0.0,20608.000000000004,0.0,1.912474,90.298712,42.163052,8.321324,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545091,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(1, 1, 1)","(128, 1, 1)",profiled,2.144,1.31,0.009166,0.0,0.867372,0.0,18048.0,0.0,1.969834,90.885377,55.471289,8.317533,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545092,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,2.656,1.73,6.760534,0.0,3.234824,0.0,82944.00000000001,0.0,1.315442,52.763819,8.851457,76.585756,100.0,1.33,39.0,,,"underutilised: SM 7 %, DRAM 3 %, L2 1 %, occ 77 %"
planner_debate,545093,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(1, 1, 1)","(128, 1, 1)",profiled,2.464,1.47,0.013862,0.0,0.873481,0.0,20608.000000000004,0.0,2.033616,87.057132,43.710871,8.320883,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545094,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(1, 1, 1)","(128, 1, 1)",profiled,1.9200000000000002,1.12,0.027524,0.0,0.394082,0.0,7296.000000000001,0.0,0.915665,87.957148,70.361887,8.313292,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545095,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(96, 2, 1)","(128, 1, 1)",profiled,2.624,1.73,1.309336,0.0,7.89791,0.0,201216.00000000003,0.0,4.294056,59.175123,1.748214,9.350151,100.0,0.12,22.0,,,"latency/launch-bound: 0.12 waves per SM, no unit above 30 % of peak"
planner_debate,545096,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(96, 2, 1)","(128, 1, 1)",profiled,2.592,1.7,1.29306,0.0,8.000814,0.0,201216.00000000003,0.0,4.258261,59.134678,1.726483,9.365404,100.0,0.12,22.0,,,"latency/launch-bound: 0.12 waves per SM, no unit above 30 % of peak"
planner_debate,545097,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(1, 4, 2)","(128, 1, 1)",profiled,7.4559999999999995,6.85,1.33553,25.178458,6.262289,0.0,456576.0,0.0,3.473167,60.631682,19.390978,8.324769,8.333333,0.06,244.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
planner_debate,545098,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(4, 1, 1)","(128, 1, 1)",profiled,4.128,2.88,0.183623,0.0,1.378303,0.0,55552.0,0.0,1.483884,86.418585,4.982574,8.263548,75.0,0.0,54.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545099,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(16, 4, 1)",profiled,11.456,10.82,15.33257,0.0,75.012555,0.0,8412544.000000002,0.0,46.324472,9.365127,17.788114,15.873381,25.0,0.67,168.0,,,DRAM-bandwidth-bound
planner_debate,545100,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.019113,0.0,0.825058,0.0,14463.999999999998,0.0,1.062431,83.854521,35.100548,7.756798,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545101,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(4, 1, 1)","(128, 1, 1)",profiled,3.3600000000000003,2.18,0.075239,0.0,1.113822,0.0,36224.0,0.0,2.303302,90.877105,6.797663,8.322546,100.0,0.0,31.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545102,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.01379,0.0,0.737442,0.0,12928.0,0.0,0.938243,85.984556,39.854696,8.114405,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545103,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(1, 1, 1)","(512, 1, 1)",profiled,3.072,2.27,0.087564,0.0,1.959529,0.0,58752.0,0.0,3.79939,89.559498,30.121188,31.831916,100.0,0.0,26.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545104,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.856,1.06,0.016298,0.0,0.26765,0.0,4736.0,0.0,0.733025,87.735394,80.125196,6.835768,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545105,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.888,1.12,0.024933,0.0,0.351914,0.0,6400.000000000001,0.0,0.875581,90.569745,71.177016,7.020389,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545106,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(8, 1, 1)","(128, 1, 1)",profiled,2.336,1.47,0.084734,0.0,0.860507,0.0,19456.0,0.0,1.40169,88.544769,6.188558,8.312936,100.0,0.01,16.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545107,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.014001,0.0,0.755575,0.0,13184.0,0.0,0.913488,80.950511,40.851064,8.256871,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545108,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.18,0.01928,0.0,0.832842,0.0,14463.999999999998,0.0,1.056935,86.131883,40.283242,8.234439,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545109,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(2752, 1, 1)","(16, 4, 1)",profiled,50.111999999999995,49.76,18.980848,0.0,91.629316,0.0,45112576.0,128.0,57.952493,2.17632,19.714989,23.401587,25.0,3.58,168.0,,,DRAM-bandwidth-bound
planner_debate,545110,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lam","(11, 1, 1)","(128, 1, 1)",profiled,2.336,1.5,0.303494,0.0,1.568203,0.0,35200.0,0.0,1.840067,82.296432,5.187261,8.231246,100.0,0.01,30.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545111,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(2752, 1, 1)","(16, 4, 1)",profiled,50.368,49.66,18.981561,0.0,91.174203,0.0,45112576.0,128.0,58.033452,2.267398,19.883228,23.467171,25.0,3.58,168.0,,,DRAM-bandwidth-bound
planner_debate,545112,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(11, 1, 1)","(128, 1, 1)",profiled,1.952,1.18,0.120791,0.0,2.669837,0.0,50304.00000000001,0.0,1.629883,67.007987,7.224156,8.223395,100.0,0.01,37.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545113,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(32, 4, 1)",profiled,52.704,52.51,17.481249,0.0,87.336554,0.0,45131008.0,78976.0,41.512409,6.711077,19.889502,22.671359,25.0,1.33,162.0,,,DRAM-bandwidth-bound
planner_debate,545114,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.019226,0.0,0.836789,0.0,14463.999999999998,0.0,1.066733,84.085511,33.434915,8.297508,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545115,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(4, 1, 1)","(128, 1, 1)",profiled,3.424,2.11,0.073436,0.0,1.089132,0.0,36224.0,0.0,2.316072,88.322476,6.566628,8.323002,100.0,0.0,31.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545116,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.014008,0.0,0.737442,0.0,12928.0,0.0,0.949931,80.8,40.517014,8.251451,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545117,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(1, 1, 1)","(512, 1, 1)",profiled,3.04,2.14,0.08501,0.0,1.981181,0.0,58752.0,0.0,3.914257,88.376504,30.038986,31.830328,100.0,0.0,26.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545118,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.016167,0.0,0.2727,0.0,4736.0,0.0,0.717556,91.645697,80.041688,6.840585,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545119,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.9200000000000002,1.15,0.025737,0.0,0.338772,0.0,6272.0,0.0,0.868692,89.414062,70.169027,6.997107,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545120,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(8, 1, 1)","(128, 1, 1)",profiled,2.336,1.5,0.084898,0.0,0.852273,0.0,19200.0,0.0,1.408419,87.183043,6.13958,8.311599,100.0,0.01,16.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545121,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.09,0.01355,0.0,0.770036,0.0,13184.0,0.0,0.914456,82.666133,40.775153,8.253694,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545122,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.18,0.018636,0.0,0.832842,0.0,14463.999999999998,0.0,1.058407,84.081633,40.219953,8.264053,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545123,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(16, 4, 1)",profiled,11.84,10.85,14.927693,0.0,72.60932,0.0,8416640.0,0.0,45.397295,9.422879,17.753973,16.071568,25.0,0.67,168.0,,,DRAM-bandwidth-bound
planner_debate,545124,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.192,3.23,5.814749,0.0,26.364437,0.0,1073407.9999999998,0.0,10.368372,33.792626,16.823563,8.32475,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545125,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.159999999999999,3.2,6.06219,0.0,26.632368,0.0,1073407.9999999998,0.0,10.452109,33.737466,17.284784,8.324578,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545126,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.4,1.5,0.034397,0.0,0.193927,0.0,4479.999999999999,0.0,0.554087,94.796269,7.796559,4.691703,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545127,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.368,1.41,0.034583,0.0,0.191097,0.0,4352.0,0.0,0.559181,95.481336,7.665053,4.620261,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545128,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,2.944,1.95,0.079568,0.0,0.834517,0.0,24064.0,0.0,1.672772,90.60219,7.935114,8.317943,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545129,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(2, 1, 1)","(128, 1, 1)",profiled,3.136,1.92,0.032672,0.0,0.651042,0.0,19840.0,0.0,1.387858,89.775598,15.856302,8.30602,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545130,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.232,2.34,5.467288,0.0,0.342689,0.0,10752.0,0.0,0.673468,85.901639,8.713456,76.507935,100.0,1.33,39.0,,,"underutilised: SM 5 %, DRAM 0 %, L2 1 %, occ 77 %"
planner_debate,545131,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,3.072,1.82,0.076724,0.0,0.811464,0.0,24064.0,0.0,1.693947,85.76229,7.591558,8.319021,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545132,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.018537,0.0,0.817419,0.0,14463.999999999998,0.0,1.057621,85.898305,40.49565,8.237763,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545133,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(1, 1, 1)","(128, 1, 1)",profiled,2.464,1.5,0.01402,0.0,0.865052,0.0,20480.0,0.0,1.911597,90.692551,43.073472,8.321065,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545134,planner-final,896,mir_operator:decode_layer19,59,decode_layer19,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(1, 1, 1)","(128, 1, 1)",profiled,2.144,1.31,0.009058,0.0,0.877739,0.0,18048.0,0.0,1.986306,91.059908,56.058394,8.316606,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
